location,soiltype,dampingdepth,soilwater_fc_global,soilwater_sat_global,drainage_rate,deltatheta,DZF,depth_1,depth_2,depth_3,depth_4,depth_5,depth_6,soilwater_fc_1,soilwater_fc_2,soilwater_fc_3,soilwater_fc_4,soilwater_fc_5,soilwater_fc_6,soilwater_red_1,soilwater_red_2,soilwater_red_3,soilwater_red_4,soilwater_red_5,soilwater_red_6,soilwater_wp_1,soilwater_wp_2,soilwater_wp_3,soilwater_wp_4,soilwater_wp_5,soilwater_wp_6,soilwater_sat_1,soilwater_sat_2,soilwater_sat_3,soilwater_sat_4,soilwater_sat_5,soilwater_sat_6,soilwater_init_1,soilwater_init_2,soilwater_init_3,soilwater_init_4,soilwater_init_5,soilwater_init_6,bulkdensity_1,bulkdensity_2,bulkdensity_3,bulkdensity_4,bulkdensity_5,bulkdensity_6,clay_1,clay_2,clay_3,clay_4,clay_5,clay_6,carbon_1,carbon_2,carbon_3,carbon_4,carbon_5,carbon_6,ammonium_1,ammonium_2,ammonium_3,ammonium_4,ammonium_5,ammonium_6,nitrate_1,nitrate_2,nitrate_3,nitrate_4,nitrate_5,nitrate_6,sand_1,sand_2,sand_3,sand_4,sand_5,sand_6,soilwater_res_1,soilwater_res_2,soilwater_res_3,soilwater_res_4,soilwater_res_5,soilwater_res_6,macroporevolume_1,macroporevolume_2,macroporevolume_3,macroporevolume_4,macroporevolume_5,macroporevolume_6,SoilLayerDepth_1,SoilLayerDepth_2,SoilLayerDepth_3,SoilLayerDepth_4,SoilLayerDepth_5,SoilLayerDepth_6,CaCO3_1,CaCO3_2,CaCO3_3,CaCO3_4,CaCO3_5,CaCO3_6,PH_1,PH_2,PH_3,PH_4,PH_5,PH_6,BSA_1,BSA_2,BSA_3,BSA_4,BSA_5,BSA_6,LowerBoundaryConcentration,RootMaxUptakeRate,InitialDissolvedPConcentration_1,InitialDissolvedPConcentration_2,InitialDissolvedPConcentration_3,InitialDissolvedPConcentration_4,InitialDissolvedPConcentration_5,InitialDissolvedPConcentration_6,InitialAdsorbedPConcentration_1,InitialAdsorbedPConcentration_2,InitialAdsorbedPConcentration_3,InitialAdsorbedPConcentration_4,InitialAdsorbedPConcentration_5,InitialAdsorbedPConcentration_6,InitialFixedPConcentration_1,InitialFixedPConcentration_2,InitialFixedPConcentration_3,InitialFixedPConcentration_4,InitialFixedPConcentration_5,InitialFixedPConcentration_6,slimalfa_1,slimalfa_2,slimalfa_3,slimalfa_4,slimalfa_5,slimalfa_6
58487,AP5,6,0.282942556,0.363776961,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.32355394,0.302835913,0.315163374,0.342044804,0.26356547,0.26245126,0.225007065,0.214135831,0.235365095,0.272497963,0.222785425,0.223539292,0.12646019,0.125435749,0.155566816,0.202951122,0.18200538,0.184627325,0.505702745,0.437105299,0.421313087,0.436302687,0.326523121,0.320082496,0.32355394,0.302835913,0.315163374,0.342044804,0.26356547,0.26245126,1.1956,1.4206,1.4925,1.4663,1.7954,1.8164,15.1453,15.2037,21.3598,30.1309,26.5205,26.642,1.3318,1.1504,0.4145,0.2693,0.1815,0.1698,5,4,3,2,1,0,5,4,3,2,1,0,5.5794,5.5892,3.8548,3.5308,38.4001,38.22,0.10760411,0.107619868,0.137316701,0.184990023,0.170522983,0.173518403,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58488,AP5,6,0.24249337,0.429660235,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.236427945,0.228273842,0.1630895,0.168523035,0.268743592,0.268743592,0.164694329,0.159989849,0.108743265,0.11728035,0.205056282,0.205056282,0.092960712,0.091705856,0.05439703,0.066037665,0.141368971,0.141368971,0.462765947,0.443259317,0.380677858,0.41070195,0.435473885,0.435473885,0.236427945,0.228273842,0.1630895,0.168523035,0.268743592,0.268743592,1.3136,1.3799,1.5784,1.4702,1.4349,1.4349,12.2738,12.7749,8.5212,9.5981,23.9069,23.9069,1.2702,1.129,0.2109,0.1279,0.1749,0.1749,5,4,3,2,1,0,5,4,3,2,1,0,54.7534,53.942,64.4031,69.6296,46.4109,46.4109,0.079560061,0.078767619,0.04574523,0.05797104,0.126628802,0.126628802,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58489,AP5,6,0.157026425,0.345735256,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.180623434,0.15465083,0.11412411,0.082772039,0.173600854,0.173600854,0.120814445,0.104991653,0.078273659,0.057783399,0.12016641,0.12016641,0.061005456,0.055332477,0.042423208,0.032794759,0.066731966,0.066731966,0.468741491,0.422679785,0.342036811,0.361874476,0.322521652,0.322521652,0.180623434,0.15465083,0.11412411,0.082772039,0.173600854,0.173600854,1.2577,1.4091,1.6754,1.596,1.7827,1.7827,5.073,5.241,3.7127,2.3442,4.9152,4.9152,1.4282,1.41,0.4475,0.0902,0.0614,0.0614,5,4,3,2,1,0,5,4,3,2,1,0,77.2613,77.7341,83.2476,90.2596,59.6268,59.6268,0.052871524,0.048532187,0.038101541,0.030496741,0.05708418,0.05708418,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58490,AP5,6,0.089519051,0.371047864,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.180432626,0.184277958,0.165482749,0.165404082,0.044586063,0.044586063,0.124697723,0.127708284,0.114229671,0.114382385,0.035345675,0.035345675,0.06896282,0.071138609,0.062976593,0.063360689,0.026105287,0.026105287,0.428131154,0.430561248,0.396476428,0.395383415,0.349844919,0.349844919,0.180432626,0.184277958,0.165482749,0.165404082,0.044586063,0.044586063,1.3981,1.3928,1.516,1.522,1.5886,1.5886,6.6823,7.4369,7.7921,8.4649,1.4482,1.4482,1.8128,1.6041,0.5696,0.3231,0.0501,0.0501,5,4,3,2,1,0,5,4,3,2,1,0,72.1304,70.9232,69.0399,68.531,97.9036,97.9036,0.060249225,0.062147729,0.05520897,0.055571618,0.025669776,0.025669776,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58491,AP5,6,0.335673676,0.419211316,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.326955906,0.304986834,0.338408999,0.36820738,0.339556766,0.334464089,0.239613887,0.226529283,0.275809007,0.30895439,0.28998875,0.288103895,0.152271868,0.148071731,0.213209015,0.2497014,0.240420735,0.241743702,0.486924197,0.427557275,0.432740579,0.452794403,0.415322886,0.402514895,0.326955906,0.304986834,0.338408999,0.36820738,0.339556766,0.334464089,1.2656,1.4594,1.4775,1.433,1.5445,1.5853,18.973,18.8381,32.2233,40.1603,39.8576,40.0942,1.4472,1.1962,0.4904,0.3433,0.264,0.2412,5,4,3,2,1,0,5,4,3,2,1,0,10.8671,11.6418,12.729,10.2231,19.9726,19.6216,0.133375607,0.130509159,0.196513572,0.233084085,0.226201938,0.228247061,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58492,AP5,6,0.259223481,0.382592824,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.307716598,0.289657261,0.2900881,0.28535467,0.242042536,0.242042536,0.215480934,0.204408785,0.208267077,0.210493182,0.185434395,0.185434395,0.12324527,0.119160308,0.126446053,0.135631695,0.128826254,0.128826254,0.489406874,0.432888584,0.413282795,0.414472154,0.357012504,0.357012504,0.307716598,0.289657261,0.2900881,0.28535467,0.242042536,0.242042536,1.248,1.4335,1.5092,1.5113,1.6875,1.6875,14.6234,14.4242,16.8892,19.2893,17.9162,17.9162,1.362,1.1541,0.4057,0.2489,0.1218,0.1218,5,4,3,2,1,0,5,4,3,2,1,0,13.5097,13.0331,12.0638,19.3844,41.2146,41.2146,0.105365438,0.102238758,0.109431691,0.119223459,0.115565048,0.115565048,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58493,AP5,6,0.25726866,0.384694386,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.305076703,0.287446808,0.287198632,0.280201329,0.240815612,0.240815612,0.21364136,0.202716677,0.205864218,0.205576822,0.183240509,0.183240509,0.122206017,0.117986545,0.124529803,0.130952316,0.125665407,0.125665407,0.487203964,0.432175244,0.41184748,0.413085554,0.360959015,0.360959015,0.305076703,0.287446808,0.287198632,0.280201329,0.240815612,0.240815612,1.2549,1.4355,1.5131,1.514,1.6742,1.6742,14.4867,14.2628,16.5788,18.6164,17.5994,17.5994,1.3616,1.1605,0.4205,0.2572,0.1216,0.1216,5,4,3,2,1,0,5,4,3,2,1,0,14.7126,14.2088,13.3985,21.3931,41.3697,41.3697,0.104492404,0.101212503,0.107700773,0.114816492,0.112372042,0.112372042,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58494,AP5,6,0.255204933,0.386538127,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.302287821,0.285086428,0.284206564,0.275222665,0.239444579,0.239444579,0.211616179,0.200873838,0.20336188,0.200771966,0.18105309,0.18105309,0.120944536,0.116661247,0.122517196,0.126321267,0.1226616,0.1226616,0.485128511,0.431495368,0.410445099,0.412156464,0.364418474,0.364418474,0.302287821,0.285086428,0.284206564,0.275222665,0.239444579,0.239444579,1.2613,1.4373,1.5168,1.5152,1.6624,1.6624,14.3188,14.0748,16.2473,17.952,17.3004,17.3004,1.3608,1.1697,0.4394,0.2686,0.1224,0.1224,5,4,3,2,1,0,5,4,3,2,1,0,15.9671,15.4397,14.7741,23.3106,41.6331,41.6331,0.10340765,0.100044554,0.10588031,0.110453849,0.109362486,0.109362486,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58495,AP5,6,0.239292025,0.409927111,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.283153905,0.264059267,0.252063524,0.238895493,0.230203849,0.230203849,0.196584472,0.185249716,0.17596154,0.16273797,0.163434125,0.163434125,0.110015038,0.106440166,0.099859555,0.086580448,0.096664401,0.096664401,0.483437689,0.42805209,0.406940172,0.417994542,0.400702378,0.400702378,0.283153905,0.264059267,0.252063524,0.238895493,0.230203849,0.230203849,1.2623,1.4439,1.5176,1.4804,1.5398,1.5398,12.7765,12.6943,12.7674,11.6084,14.2682,14.2682,1.3616,1.3022,0.7035,0.449,0.1538,0.1538,5,4,3,2,1,0,5,4,3,2,1,0,27.7401,27.3235,29.538,33.7561,41.6497,41.6497,0.093736292,0.091214091,0.085358158,0.073095269,0.08353566,0.08353566,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58496,AP5,6,0.236143993,0.405003813,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.273594574,0.254901378,0.242078646,0.235751922,0.229524722,0.229524722,0.188337488,0.177530234,0.167541871,0.15948513,0.163995322,0.163995322,0.103080403,0.10015909,0.093005097,0.083218338,0.098465922,0.098465922,0.482466321,0.429095632,0.404297826,0.422815576,0.392707067,0.392707067,0.273594574,0.254901378,0.242078646,0.235751922,0.229524722,0.229524722,1.2624,1.4374,1.5225,1.4626,1.5657,1.5657,11.747,11.7624,11.5956,10.987,14.487,14.487,1.3657,1.3718,0.8052,0.5148,0.1691,0.1691,5,4,3,2,1,0,5,4,3,2,1,0,32.1226,31.842,33.6492,35.1099,42.3059,42.3059,0.087452145,0.085545926,0.079177345,0.07000637,0.08537283,0.08537283,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58497,AP5,6,0.237205988,0.405877371,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.27454527,0.255508429,0.242528976,0.237156517,0.230706665,0.230706665,0.189029896,0.178053524,0.16784549,0.160506729,0.164865777,0.164865777,0.103514523,0.100598619,0.093162004,0.08385694,0.099024889,0.099024889,0.48339615,0.429263904,0.404922727,0.423328999,0.393778463,0.393778463,0.27454527,0.255508429,0.242528976,0.237156517,0.230706665,0.230706665,1.2595,1.437,1.5205,1.4612,1.5626,1.5626,11.7927,11.823,11.6135,11.0559,14.5662,14.5662,1.3666,1.3721,0.8091,0.5181,0.17,0.17,5,4,3,2,1,0,5,4,3,2,1,0,31.8787,31.6119,33.4639,34.4894,41.8334,41.8334,0.087826679,0.085945044,0.079307083,0.070552979,0.085859813,0.085859813,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58498,AP5,6,0.237189717,0.407741915,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.276086911,0.255710047,0.24159676,0.236665552,0.230750978,0.230750978,0.19004304,0.178273642,0.167113468,0.160377613,0.164456954,0.164456954,0.103999169,0.100837237,0.092630177,0.084089673,0.09816293,0.09816293,0.485852695,0.429087903,0.405140218,0.422438657,0.396588619,0.396588619,0.276086911,0.255710047,0.24159676,0.236665552,0.230750978,0.230750978,1.2516,1.4378,1.5198,1.4643,1.5534,1.5534,11.8373,11.8872,11.6062,11.158,14.47,14.47,1.3611,1.3586,0.7894,0.5014,0.167,0.167,5,4,3,2,1,0,5,4,3,2,1,0,31.7685,31.519,33.8767,34.8252,41.6817,41.6817,0.088220291,0.086168865,0.078838621,0.070802484,0.084995912,0.084995912,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58499,AP5,6,0.236468125,0.411232433,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.278885779,0.25577988,0.239315461,0.234619609,0.230080525,0.230080525,0.191830183,0.178424254,0.165357004,0.159393656,0.163040002,0.163040002,0.104774586,0.101068628,0.091398547,0.084167703,0.095999479,0.095999479,0.490504639,0.428568687,0.405172859,0.420175396,0.402023856,0.402023856,0.278885779,0.25577988,0.239315461,0.234619609,0.230080525,0.230080525,1.2366,1.4399,1.5197,1.4719,1.5353,1.5353,11.9056,11.9862,11.5848,11.3397,14.2052,14.2052,1.3483,1.3286,0.7428,0.4621,0.1596,0.1596,5,4,3,2,1,0,5,4,3,2,1,0,31.6627,31.4391,34.8685,36.0006,41.698,41.698,0.088832615,0.086392727,0.077759528,0.070981466,0.08288019,0.08288019,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58500,AP5,6,0.235945336,0.416605307,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.2835742,0.25623975,0.236397777,0.23210306,0.229680873,0.229680873,0.194835234,0.178921564,0.163102489,0.15834304,0.16150661,0.16150661,0.106096268,0.101603378,0.089807202,0.084583019,0.093332347,0.093332347,0.497512215,0.427800345,0.405411103,0.41688824,0.410338042,0.410338042,0.2835742,0.25623975,0.236397777,0.23210306,0.229680873,0.229680873,1.2141,1.4431,1.519,1.483,1.5077,1.5077,12.0286,12.1538,11.5819,11.6469,13.8495,13.8495,1.3294,1.2839,0.6746,0.405,0.149,0.149,5,4,3,2,1,0,5,4,3,2,1,0,31.32,31.1316,36.1237,37.5255,41.624,41.624,0.089879208,0.086893103,0.076363767,0.071513339,0.080257899,0.080257899,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58501,AP5,6,0.260947765,0.380256586,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.310111934,0.291660772,0.292797132,0.290474072,0.242998416,0.242998416,0.21706504,0.205894812,0.210508844,0.215358931,0.187512903,0.187512903,0.124018147,0.120128852,0.128220556,0.14024379,0.13202739,0.13202739,0.491612896,0.433633297,0.414688799,0.41618092,0.35265483,0.35265483,0.310111934,0.291660772,0.292797132,0.290474072,0.242998416,0.242998416,1.241,1.4313,1.5053,1.5075,1.702,1.702,14.7245,14.5525,17.1733,19.9589,18.2384,18.2384,1.3615,1.15,0.3942,0.2433,0.1227,0.1227,5,4,3,2,1,0,5,4,3,2,1,0,12.3852,11.9371,10.806,17.3924,41.2162,41.2162,0.105988526,0.103073445,0.111032501,0.123571078,0.118832436,0.118832436,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58502,AP5,6,0.236589269,0.423367092,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.290110241,0.257533146,0.233939566,0.230479328,0.230597773,0.230597773,0.199048978,0.180104159,0.161183251,0.158129219,0.160930857,0.160930857,0.107987714,0.102675171,0.088426935,0.08577911,0.09126394,0.09126394,0.506071972,0.426940743,0.406101004,0.413507561,0.420628557,0.420628557,0.290110241,0.257533146,0.233939566,0.230479328,0.230597773,0.230597773,1.1868,1.4469,1.517,1.4947,1.4738,1.4738,12.2212,12.4007,11.6323,12.0831,13.5212,13.5212,1.308,1.2319,0.5984,0.3418,0.1375,0.1375,5,4,3,2,1,0,5,4,3,2,1,0,30.5487,30.399,37.1723,38.7569,41.2558,41.2558,0.091383804,0.087875297,0.075149911,0.072763086,0.078166476,0.078166476,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58503,AP5,6,0.223336276,0.44753765,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.293570027,0.254906381,0.212662459,0.20548929,0.217464556,0.217464556,0.202658605,0.180388638,0.145795536,0.141593869,0.146536646,0.146536646,0.111747183,0.105870896,0.078928613,0.077698448,0.075608735,0.075608735,0.510567698,0.422720943,0.414383973,0.404154016,0.458282111,0.458282111,0.293570027,0.254906381,0.212662459,0.20548929,0.217464556,0.217464556,1.1741,1.4628,1.4844,1.5181,1.3389,1.3389,13.1874,13.5122,11.7645,11.9962,11.1865,11.1865,1.1723,1.0664,0.3891,0.1967,0.1163,0.1163,5,4,3,2,1,0,5,4,3,2,1,0,33.3522,33.3044,48.9875,51.0934,51.8056,51.8056,0.094893599,0.091219842,0.067028949,0.066196712,0.063610166,0.063610166,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58504,AP5,6,0.269723493,0.359631254,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.321946504,0.301778392,0.311779043,0.328123901,0.245320053,0.245320053,0.224021302,0.213217336,0.230443476,0.253905565,0.20298023,0.20298023,0.1260961,0.12465628,0.149107909,0.17968723,0.160640406,0.160640406,0.504121944,0.437477868,0.42162545,0.435145129,0.315385095,0.315385095,0.321946504,0.301778392,0.311779043,0.328123901,0.245320053,0.245320053,1.2008,1.4192,1.4902,1.4613,1.8223,1.8223,15.0959,15.095,20.4971,26.2337,22.1609,22.1609,1.3261,1.1561,0.3518,0.2389,0.1489,0.1489,5,4,3,2,1,0,5,4,3,2,1,0,6.421,6.1954,4.3016,5.9321,44.7222,44.7222,0.107339431,0.106916648,0.130922664,0.161574289,0.149165827,0.149165827,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58505,AP5,6,0.271669209,0.360974321,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.321915536,0.301950207,0.312426398,0.329537747,0.247972303,0.247972303,0.224236845,0.213536317,0.231690759,0.256174901,0.205757356,0.205757356,0.126558154,0.125122427,0.15095512,0.182812055,0.16354241,0.16354241,0.503367458,0.437449554,0.421362652,0.434801997,0.317606965,0.317606965,0.321915536,0.301950207,0.312426398,0.329537747,0.247972303,0.247972303,1.2035,1.4195,1.4917,1.4636,1.8164,1.8164,15.1788,15.1765,20.7877,26.7601,22.7964,22.7964,1.3226,1.1534,0.3547,0.2396,0.15,0.15,5,4,3,2,1,0,5,4,3,2,1,0,6.442,6.2373,4.4016,5.9217,43.8653,43.8653,0.107797649,0.107372556,0.132776095,0.164748577,0.152045339,0.152045339,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58506,AP5,6,0.265210562,0.424066397,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.29073331,0.278373548,0.260558557,0.259627419,0.262796837,0.262796837,0.208207705,0.199092412,0.180138351,0.18617889,0.191416385,0.191416385,0.1256821,0.119811277,0.099718145,0.112730362,0.120035933,0.120035933,0.474937305,0.450379193,0.457342435,0.422909447,0.41116373,0.41116373,0.29073331,0.278373548,0.260558557,0.259627419,0.262796837,0.262796837,1.2917,1.3722,1.3473,1.4748,1.5166,1.5166,14.7705,14.4529,12.2712,16.5757,17.4285,17.4285,1.6574,1.5151,1.1006,0.2783,0.1681,0.1681,5,4,3,2,1,0,5,4,3,2,1,0,27.5915,27.5677,33.0312,31.8902,29.4645,29.4645,0.108902141,0.103750289,0.084839833,0.097806796,0.104965888,0.104965888,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58507,AP5,6,0.147492773,0.404915542,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.240679331,0.214132038,0.192058275,0.128566014,0.126127959,0.126127959,0.169090715,0.150969517,0.132796187,0.087527949,0.086013613,0.086013613,0.097502099,0.087806996,0.073534099,0.046489884,0.045899266,0.045899266,0.493722495,0.455491114,0.454305904,0.391100748,0.384830216,0.384830216,0.240679331,0.214132038,0.192058275,0.128566014,0.126127959,0.126127959,1.1743,1.3002,1.2935,1.507,1.5306,1.5306,6.8099,6.7664,5.7146,5.1717,5.7856,5.7856,3.3789,3.3414,3.0217,0.8822,0.4959,0.4959,5,4,3,2,1,0,5,4,3,2,1,0,71.7536,71.7265,78.0344,81.4047,80.7088,80.7088,0.084893244,0.076783396,0.064097968,0.041329507,0.040869655,0.040869655,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
58508,AP5,6,0.143247553,0.40223803,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.235420811,0.210497429,0.189774707,0.124331225,0.121563348,0.121563348,0.164885256,0.147880372,0.130853574,0.084557095,0.082962341,0.082962341,0.094349701,0.085263315,0.071932441,0.044782964,0.044361334,0.044361334,0.491935768,0.456535637,0.455582818,0.390588018,0.380570145,0.380570145,0.235420811,0.210497429,0.189774707,0.124331225,0.121563348,0.121563348,1.1764,1.2931,1.2863,1.5055,1.5413,1.5413,6.4416,6.3813,5.3868,4.8414,5.5393,5.5393,3.469,3.4326,3.1274,0.9294,0.5215,0.5215,5,4,3,2,1,0,5,4,3,2,1,0,73.6746,73.6425,79.3075,82.6661,81.9341,81.9341,0.0820941,0.074497832,0.062677873,0.03992582,0.039624974,0.039624974,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
