CURRENTDAY	Irradiation	Tmin	Tmax	VapourPressure	WindSpeed	Precipitation
08.11.2000	9.467228889465332	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.467300415039062	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468889236450195	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.469599723815918	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468817710876465	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.467351913452148	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.465173721313477	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.467276573181152	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468995094299316	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468314170837402	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.466497421264648	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.46734619140625	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.467247009277344	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.469127655029297	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468606948852539	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468313217163086	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468815803527832	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.469197273254395	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.470000267028809	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.46912670135498	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.468984603881836	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.469597816467285	8.0	20.5	11.362231	2.5010784	0.0
08.11.2000	9.469929695129395	8.0	20.5	11.362231	2.5010784	0.0
09.11.2000	9.06993579864502	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069258689880371	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.067444801330566	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.067514419555664	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.06898307800293	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.06962776184082	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.06888198852539	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.067485809326172	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.065534591674805	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.067492485046387	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.06906795501709	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.068370819091797	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.066490173339844	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.06748104095459	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.067461967468262	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069193840026855	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.06868839263916	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.06836986541748	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.068880081176758	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069257736206055	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069999694824219	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069192886352539	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069058418273926	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069625854492188	16.1	22.3	14.117834	3.7516172	0.0
09.11.2000	9.069938659667969	16.1	22.3	14.117834	3.7516172	0.0
10.11.2000	5.28000020980835	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.2797746658325195	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279273986816406	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279325485229492	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279769420623779	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.27987003326416	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279465198516846	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.278712272644043	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.278602600097656	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279319763183594	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.27969217300415	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.278941631317139	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.276777744293213	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.278711318969727	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.27927827835083	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279757976531982	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279415607452393	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.278941631317139	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.2794647216796875	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.2797746658325195	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.28000020980835	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279757976531982	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279689788818359	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.279869556427002	13.4	20.0	12.53691	2.2926552	0.0
10.11.2000	5.28000020980835	13.4	20.0	12.53691	2.2926552	0.0
11.11.2000	8.57994556427002	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579323768615723	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.577674865722656	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.577742576599121	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579081535339355	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579658508300781	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.578956604003906	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.577643394470215	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.575921058654785	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.577722549438477	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579147338867188	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.578445434570312	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.5765380859375	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.577638626098633	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.577690124511719	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579264640808105	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.578781127929688	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.578444480895996	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.578954696655273	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579322814941406	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579999923706055	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579263687133789	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579137802124023	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579656600952148	1.3	17.3	8.368488	1.0421159	0.4000000059604645
11.11.2000	8.579948425292969	1.3	17.3	8.368488	1.0421159	0.4000000059604645
12.11.2000	7.46999979019165	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.469374656677246	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.468551158905029	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.467735767364502	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.4692254066467285	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.4696879386901855	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.468940734863281	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.468202114105225	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.466445446014404	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.4677958488464355	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.469479084014893	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.468449115753174	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.4665045738220215	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.468202114105225	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.468490123748779	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.469454765319824	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.4688849449157715	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.468450546264648	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.4689412117004395	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.469380855560303	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.46999979019165	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.469438552856445	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.469461917877197	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.469663143157959	10.0	18.0	12.616867	1.6673856	2.200000047683716
12.11.2000	7.46999979019165	10.0	18.0	12.616867	1.6673856	2.200000047683716
13.11.2000	6.619999885559082	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619516849517822	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.618884563446045	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.61828088760376	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619426727294922	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619753360748291	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.6191182136535645	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.618429660797119	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.617236137390137	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.618326187133789	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619584560394287	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.618616104125977	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.616587162017822	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.618429660797119	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.618838310241699	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619577407836914	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619076251983643	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.618617057800293	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619118690490723	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619521617889404	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619999885559082	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619565010070801	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619571685791016	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619734287261963	12.1	17.9	13.118899	1.8758086	6.800000190734863
13.11.2000	6.619999885559082	12.1	17.9	13.118899	1.8758086	6.800000190734863
14.11.2000	2.7200000286102295	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.719949722290039	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.71989369392395	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7198939323425293	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7199995517730713	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7199604511260986	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.719756841659546	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.719402551651001	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7196717262268066	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.719896078109741	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7199254035949707	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.719411849975586	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7179388999938965	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.71940279006958	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7198917865753174	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7199525833129883	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7197554111480713	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.719412326812744	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.719757318496704	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7199501991271973	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7200000286102295	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.71995210647583	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7199249267578125	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7199599742889404	9.8	14.6	12.493994	1.0421159	2.5999999046325684
14.11.2000	2.7200000286102295	9.8	14.6	12.493994	1.0421159	2.5999999046325684
15.11.2000	6.699999809265137	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699488162994385	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.698816776275635	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.69816780090332	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.69938325881958	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699740409851074	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699089527130127	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.698403358459473	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.697079181671143	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.698216438293457	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699564456939697	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.698602676391602	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.696646690368652	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.698403358459473	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.69876766204834	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699552536010742	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699044704437256	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.69860315322876	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699089527130127	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699492931365967	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699999809265137	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699539661407471	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699551105499268	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699720859527588	9.0	16.5	11.996888	1.0421159	0.20000000298023224
15.11.2000	6.699999809265137	9.0	16.5	11.996888	1.0421159	0.20000000298023224
16.11.2000	8.729974746704102	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.72906494140625	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.72782039642334	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.72652530670166	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.72877025604248	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.7295503616333	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.728597640991211	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.727832794189453	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.7247314453125	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.726617813110352	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.729257583618164	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.728214263916016	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.726824760437012	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.727831840515137	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.727725982666016	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.729187965393066	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.728509902954102	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.728216171264648	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.728597640991211	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.729073524475098	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.729999542236328	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.72916316986084	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.729231834411621	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.729511260986328	7.2	17.5	10.682216	1.0421159	0.20000000298023224
16.11.2000	8.729994773864746	7.2	17.5	10.682216	1.0421159	0.20000000298023224
17.11.2000	9.789948463439941	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.78878402709961	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.787158012390137	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.78542423248291	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.788355827331543	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.789426803588867	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.78829288482666	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.787515640258789	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.783178329467773	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.785547256469727	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.78905963897705	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.788020133972168	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.787184715270996	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.787515640258789	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.787033081054688	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.788947105407715	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.788177490234375	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.7880220413208	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.78829288482666	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.788795471191406	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.789999961853027	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.78891372680664	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.78902530670166	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.789373397827148	2.2	17.8	8.587405	1.1463276	0.0
17.11.2000	9.7899751663208	2.2	17.8	8.587405	1.1463276	0.0
18.11.2000	8.969966888427734	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.96898078918457	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.967621803283691	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.966193199157715	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.968644142150879	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.969513893127441	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.968512535095215	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.967755317687988	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.96426773071289	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.966294288635254	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.969200134277344	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.96817398071289	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.966999053955078	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.967754364013672	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.967517852783203	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.9691162109375	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.968416213989258	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.968174934387207	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.968512535095215	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.96899127960205	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.970000267028809	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.96908950805664	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.969171524047852	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.969470977783203	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
18.11.2000	8.969988822937012	-0.9	14.9	7.2071314	1.0421159	0.20000000298023224
19.11.2000	5.0	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.9997239112854	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999368190765381	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999061107635498	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.9997076988220215	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999850749969482	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999405384063721	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.998842239379883	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.998395919799805	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999085426330566	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999743461608887	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.998943328857422	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.99702787399292	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.998842716217041	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.9993438720703125	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999756336212158	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999382972717285	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.99894380569458	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999405860900879	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.99972677230835	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	5.0	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999750137329102	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.999736785888672	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	4.99984073638916	3.7	17.5	11.109605	2.2926552	9.800000190734863
19.11.2000	5.0	3.7	17.5	11.109605	2.2926552	9.800000190734863
20.11.2000	0.8500000238418579	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499886989593506	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499771952629089	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499845266342163	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8500000238418579	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499894738197327	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.849927544593811	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8498147130012512	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499212265014648	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499847650527954	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499795198440552	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8498156070709229	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8493365049362183	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.849814772605896	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499770760536194	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499889373779297	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.849927544593811	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8498157858848572	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499276638031006	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499888181686401	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8500000238418579	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499889373779297	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499795198440552	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8499895334243774	9.6	14.0	12.030466	1.9800203	12.800000190734863
20.11.2000	0.8500000238418579	9.6	14.0	12.030466	1.9800203	12.800000190734863
21.11.2000	9.25	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.248872756958008	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.247940063476562	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.244778633117676	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.248200416564941	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.249135971069336	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.248128890991211	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.247690200805664	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.242413520812988	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.244794845581055	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.249277114868164	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.248011589050293	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.247230529785156	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.24768352508545	2.4	17.1	8.38432	1.0421159	0.0
21.11.2000	9.247987747192383	2.4	17.1	8.38432	1.0421159	0.0
